,projection,year,female occupation,male occupation,male_bias,female_bias,occupation_combined,reshaped_labels,color
2,-0.22337744,2003,عاملة,عامل,0.18598473,-0.40936217,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.926874279123414, 0.5780853517877739, 0.4568242983467896, 1.0)"
3,-0.20797786,2003,محامية,محامي,0.1943318,-0.40230966,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.9453287197231833, 0.6205305651672431, 0.48942714340638194, 1.0)"
4,-0.17423362,2003,سفيرة,سفير,0.05990914,-0.23414275,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.9658592848904268, 0.701038062283737, 0.5787773933102651, 1.0)"
5,-0.119002566,2003,جندية,جندي,0.110631794,-0.22963436,جندية-جندي,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ,"(0.9852364475201846, 0.8173010380622837, 0.7273356401384083, 1.0)"
6,-0.09149783,2003,صحفية,صحفي,0.1150332,-0.20653103,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9903114186851212, 0.867435601691657, 0.7951557093425605, 1.0)"
7,-0.05023232,2003,مصورة,مصور,0.22198623,-0.27221856,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.980161476355248, 0.914801999231065, 0.8763552479815455, 1.0)"
8,-0.03712675,2003,طبيبة,طبيب,0.2639773,-0.30110404,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.9773933102652826, 0.9277201076509035, 0.8985005767012687, 1.0)"
9,-0.03699778,2003,أستاذة,أستاذ,0.23495229,-0.27195007,أستاذة-أستاذ,ﺫﺎﺘﺳﺃ-ﺓﺫﺎﺘﺳﺃ,"(0.9773933102652826, 0.9277201076509035, 0.8985005767012687, 1.0)"
10,-0.022352114,2003,باحثة,باحث,0.24111862,-0.26347074,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.9737024221453288, 0.9449442522106881, 0.9280276816608996, 1.0)"
11,-0.020816445,2003,ممثلة,ممثل,0.24940872,-0.27022517,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9737024221453288, 0.9449442522106881, 0.9280276816608996, 1.0)"
12,-0.0084184855,2003,فنانة,فنان,0.23408325,-0.24250174,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.9709342560553633, 0.9578623606305268, 0.9501730103806229, 1.0)"
13,0.015153095,2003,وزيرة,وزير,0.22409575,-0.20894265,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.9481737793156478, 0.9589388696655132, 0.9648596693579392, 1.0)"
14,0.019330032,2003,مغنية,مغني,0.0719866,0.05265657,مغنية-مغني,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ,"(0.942329873125721, 0.956170703575548, 0.9637831603229527, 1.0)"
15,0.040662885,2003,كاتبة,كاتب,0.3955738,-0.3549109,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.9072664359861592, 0.9395617070357555, 0.9573241061130334, 1.0)"
16,0.043215156,2003,نائبة,نائب,0.22789884,-0.18468368,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.9014225297962323, 0.9367935409457901, 0.956247597078047, 1.0)"
17,0.06193441,2003,الدكتورة,الدكتور,0.23647085,-0.17453644,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.8780469050365245, 0.9257208765859286, 0.9519415609381008, 1.0)"
18,0.06457542,2003,موظفة,موظف,0.25800005,-0.19342463,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.8722029988465976, 0.9229527104959632, 0.9508650519031142, 1.0)"
19,0.066403985,2003,مديرة,مدير,0.1973466,-0.13094261,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.8722029988465976, 0.9229527104959632, 0.9508650519031142, 1.0)"
20,0.076120675,2003,بائعة,بائع,0.17787619,-0.101755515,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.8546712802768167, 0.914648212226067, 0.9476355247981546, 1.0)"
21,0.1358949,2003,مهندسة,مهندس,0.28261065,-0.14671576,مهندسة-مهندس,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ,"(0.7324106113033451, 0.8537485582468283, 0.9162629757785468, 1.0)"
22,0.14959261,2003,خادمة,خادم,0.26442584,-0.114833236,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.6936562860438296, 0.8340638216070744, 0.9051903114186852, 1.0)"
23,0.18886818,2003,حارسة,حارس,0.28975523,-0.100887045,حارسة-حارس,ﺱﺭﺎﺣ-ﺔﺳﺭﺎﺣ,"(0.5967704728950406, 0.7848519800076895, 0.8775086505190313, 1.0)"
24,0.24305864,2003,عازفة,عازف,0.36592215,-0.122863516,عازفة-عازف,ﻑﺯﺎﻋ-ﺔﻓﺯﺎﻋ,"(0.43283352556708976, 0.6841214917339487, 0.8228373702422146, 1.0)"
25,0.27998015,2003,أديبة,أديب,0.30432034,0.024340177,أديبة-أديب,ﺐﻳﺩﺃ-ﺔﺒﻳﺩﺃ,"(0.3234909650134564, 0.6149173394848135, 0.7854671280276817, 1.0)"
26,0.30353016,2003,شاعرة,شاعر,0.4103013,-0.10677114,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.2575163398692811, 0.5695501730103806, 0.7611687812379854, 1.0)"
27,0.36714607,2003,الرسامة,الرسام,0.39228904,-0.025142979,الرسامة-الرسام,ﻡﺎﺳﺮﻟﺍ-ﺔﻣﺎﺳﺮﻟﺍ,"(0.17385620915032682, 0.45882352941176474, 0.7045751633986929, 1.0)"
0,-0.29092294,2004,عاملة,عامل,-0.13744885,0.4283718,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.8484429065743945, 0.39769319492502875, 0.31826220684352163, 1.0)"
1,-0.27385086,2004,راقصة,راقص,-0.056312554,0.33016342,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.8668973471741638, 0.44013840830449813, 0.35086505190311407, 1.0)"
2,-0.19471616,2004,فنانة,فنان,-0.17921591,0.37393206,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.9589388696655133, 0.659515570934256, 0.5257208765859284, 1.0)"
3,-0.19238493,2004,أستاذة,أستاذ,-0.17309952,0.36548445,أستاذة-أستاذ,ﺫﺎﺘﺳﺃ-ﺓﺫﺎﺘﺳﺃ,"(0.9589388696655133, 0.659515570934256, 0.5257208765859284, 1.0)"
4,-0.1394934,2004,صحفية,صحفي,-0.20115721,0.34065062,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9783160322952711, 0.7757785467128027, 0.6742791234140715, 1.0)"
5,-0.12714547,2004,رسامة,رسام,-0.14532936,0.27247483,رسامة-رسام,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ,"(0.9824682814302191, 0.8006920415224913, 0.7061130334486736, 1.0)"
6,-0.12425095,2004,مغنية,مغني,-0.09404068,0.21829163,مغنية-مغني,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ,"(0.9838523644752019, 0.8089965397923875, 0.7167243367935409, 1.0)"
7,-0.09181121,2004,خادمة,خادم,-0.06523299,0.1570442,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9903114186851212, 0.867435601691657, 0.7951557093425605, 1.0)"
8,-0.088327825,2004,كاتبة,كاتب,-0.32419103,0.41251886,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.9893886966551326, 0.8717416378316032, 0.8025374855824683, 1.0)"
9,-0.08560571,2004,ممرضة,ممرض,-0.14288461,0.22849032,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9884659746251442, 0.8760476739715493, 0.809919261822376, 1.0)"
10,-0.06874254,2004,شاعرة,شاعر,-0.27379298,0.34253553,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.9847750865051903, 0.8932718185313341, 0.8394463667820069, 1.0)"
11,-0.066676065,2004,موظفة,موظف,-0.19432859,0.26100466,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9847750865051903, 0.8932718185313341, 0.8394463667820069, 1.0)"
12,-0.062600866,2004,محامية,محامي,-0.21448116,0.27708203,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.9838523644752019, 0.8975778546712803, 0.8468281430219147, 1.0)"
13,-0.032638177,2004,باحثة,باحث,-0.19964893,0.23228711,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.9764705882352941, 0.9320261437908497, 0.9058823529411765, 1.0)"
14,-0.030130595,2004,جندية,جندي,-0.14738247,0.17751306,جندية-جندي,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ,"(0.9755478662053056, 0.9363321799307959, 0.9132641291810842, 1.0)"
15,-0.024654478,2004,مصورة,مصور,-0.26664612,0.2913006,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9746251441753172, 0.940638216070742, 0.9206459054209919, 1.0)"
16,-0.019201234,2004,سكرتيرة,سكرتير,-0.19136848,0.21056971,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9727797001153402, 0.9492502883506344, 0.9354094579008074, 1.0)"
17,-0.0128463805,2004,ممثلة,ممثل,-0.25179657,0.26464295,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9718569780853518, 0.9535563244905806, 0.9427912341407151, 1.0)"
18,-0.0006324649,2004,طبيبة,طبيب,-0.28066224,0.2812947,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.9690888119953864, 0.9664744329104191, 0.9649365628604383, 1.0)"
19,0.00010301173,2004,الدكتورة,الدكتور,-0.2292482,0.22914518,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.9657054978854287, 0.9672433679354094, 0.9680891964628989, 1.0)"
20,0.0065580606,2004,حارسة,حارس,-0.24693426,0.2403762,حارسة-حارس,ﺱﺭﺎﺣ-ﺔﺳﺭﺎﺣ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
21,0.0073980987,2004,سفيرة,سفير,-0.1438206,0.1364225,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
22,0.007981375,2004,مهندسة,مهندس,-0.2324745,0.22449313,مهندسة-مهندس,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ,"(0.9540176855055748, 0.9617070357554787, 0.9659361783929258, 1.0)"
23,0.019318834,2004,مديرة,مدير,-0.1947134,0.17539456,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.942329873125721, 0.956170703575548, 0.9637831603229527, 1.0)"
24,0.058980852,2004,عازفة,عازف,-0.24165732,0.18267646,عازفة-عازف,ﻑﺯﺎﻋ-ﺔﻓﺯﺎﻋ,"(0.8780469050365245, 0.9257208765859286, 0.9519415609381008, 1.0)"
25,0.092138514,2004,وزيرة,وزير,-0.24157229,0.14943378,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.8312956555171089, 0.9035755478662054, 0.9433294886582084, 1.0)"
26,0.094904914,2004,بائعة,بائع,-0.13545516,0.040550243,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.825451749327182, 0.90080738177624, 0.9422529796232219, 1.0)"
27,0.14466149,2004,نائبة,نائب,-0.27383453,0.12917304,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.7033448673587084, 0.8389850057670128, 0.9079584775086506, 1.0)"
28,0.22639398,2004,أديبة,أديب,-0.24088672,0.014492735,أديبة-أديب,ﺐﻳﺩﺃ-ﺔﺒﻳﺩﺃ,"(0.4935793925413305, 0.7225682429834681, 0.8435986159169551, 1.0)"
0,-0.29580584,2005,راقصة,راقص,-0.07005331,0.36585915,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.8438292964244521, 0.3870818915801615, 0.3101114955786236, 1.0)"
1,-0.23996079,2005,ممرضة,ممرض,0.21494925,0.45491004,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9084198385236447, 0.5356401384083043, 0.424221453287197, 1.0)"
2,-0.15087909,2005,عاملة,عامل,-0.26574028,0.41661936,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9741637831603229, 0.7508650519031141, 0.6424452133794694, 1.0)"
3,-0.13390699,2005,صحفية,صحفي,-0.19220617,0.32611316,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9797001153402538, 0.7840830449826989, 0.6848904267589389, 1.0)"
4,-0.13342509,2005,سكرتيرة,سكرتير,-0.2580614,0.3914865,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9797001153402538, 0.7840830449826989, 0.6848904267589389, 1.0)"
5,-0.110915646,2005,مصورة,مصور,-0.14270346,0.2536191,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.98800461361015, 0.833910034602076, 0.748558246828143, 1.0)"
6,-0.10247302,2005,فنانة,فنان,-0.2666064,0.3690794,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.9907727797001153, 0.8505190311418684, 0.7697808535178777, 1.0)"
7,-0.10184033,2005,بائعة,بائع,-0.17347528,0.2753156,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9907727797001153, 0.8505190311418684, 0.7697808535178777, 1.0)"
8,-0.08749318,2005,مديرة,مدير,-0.17196408,0.25945726,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9893886966551326, 0.8717416378316032, 0.8025374855824683, 1.0)"
9,-0.08093065,2005,ممثلة,ممثل,-0.22368228,0.30461293,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
10,-0.069007054,2005,موظفة,موظف,-0.23838352,0.30739057,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9847750865051903, 0.8932718185313341, 0.8394463667820069, 1.0)"
11,-0.067595944,2005,سفيرة,سفير,-0.14608976,0.2136857,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.9847750865051903, 0.8932718185313341, 0.8394463667820069, 1.0)"
12,-0.060150042,2005,عازفة,عازف,-0.16544205,0.22559209,عازفة-عازف,ﻑﺯﺎﻋ-ﺔﻓﺯﺎﻋ,"(0.9829296424452134, 0.9018838908112264, 0.8542099192618224, 1.0)"
13,-0.0514926,2005,طبيبة,طبيب,-0.18161619,0.23310879,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.9810841983852365, 0.9104959630911187, 0.8689734717416377, 1.0)"
14,-0.042530596,2005,الصيدلانية,الصيدلي,-0.1857742,0.2283048,الصيدلانية-الصيدلي,ﻲﻟﺪﻴﺼﻟﺍ-ﺔﻴﻧﻻﺪﻴﺼﻟﺍ,"(0.9783160322952711, 0.9234140715109573, 0.891118800461361, 1.0)"
15,-0.03496957,2005,الدكتورة,الدكتور,-0.20339958,0.23836915,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.9764705882352941, 0.9320261437908497, 0.9058823529411765, 1.0)"
16,-0.021541089,2005,أستاذة,أستاذ,-0.17326319,0.19480428,أستاذة-أستاذ,ﺫﺎﺘﺳﺃ-ﺓﺫﺎﺘﺳﺃ,"(0.9737024221453288, 0.9449442522106881, 0.9280276816608996, 1.0)"
17,-0.021070898,2005,باحثة,باحث,-0.22704792,0.24811882,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.9737024221453288, 0.9449442522106881, 0.9280276816608996, 1.0)"
18,0.0062398016,2005,نائبة,نائب,-0.24535121,0.23911141,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
19,0.029093325,2005,المهندسة,المهندس,-0.1411735,0.11208017,المهندسة-المهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.92479815455594, 0.9478662053056517, 0.960553633217993, 1.0)"
20,0.052654956,2005,مغنية,مغني,-0.09155194,0.03889698,مغنية-مغني,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ,"(0.8897347174163783, 0.9312572087658594, 0.9540945790080738, 1.0)"
21,0.058948547,2005,وزيرة,وزير,-0.21106231,0.15211377,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.8780469050365245, 0.9257208765859286, 0.9519415609381008, 1.0)"
22,0.09030101,2005,كاتبة,كاتب,-0.36586934,0.27556834,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.8312956555171089, 0.9035755478662054, 0.9433294886582084, 1.0)"
23,0.09078613,2005,الأديبة,الأديب,-0.35318837,0.26240224,الأديبة-الأديب,ﺐﻳﺩﻷﺍ-ﺔﺒﻳﺩﻷﺍ,"(0.8312956555171089, 0.9035755478662054, 0.9433294886582084, 1.0)"
24,0.166204,2005,خادمة,خادم,-0.29193604,0.12573203,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.654901960784314, 0.8143790849673205, 0.8941176470588236, 1.0)"
25,0.19117191,2005,محامية,محامي,-0.27125943,0.08008751,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.5967704728950406, 0.7848519800076895, 0.8775086505190313, 1.0)"
26,0.20539995,2005,الجندية,الجندي,-0.3563515,0.15095155,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.5543252595155715, 0.7610149942329878, 0.8643598615916958, 1.0)"
27,0.28196886,2005,شاعرة,شاعر,-0.34701532,0.06504647,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.3113417916186083, 0.6072279892349096, 0.7813148788927335, 1.0)"
0,-0.26473835,2006,مصورة,مصور,0.11308346,-0.3778218,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.8807381776239908, 0.4719723183391003, 0.3753171856978085, 1.0)"
1,-0.23851393,2006,راقصة,راقص,-0.023299709,-0.26181364,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9084198385236447, 0.5356401384083043, 0.424221453287197, 1.0)"
2,-0.23712416,2006,سكرتيرة,سكرتير,0.07821153,-0.3153357,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.913033448673587, 0.5462514417531718, 0.43237216455209526, 1.0)"
3,-0.21956784,2006,عاملة,عامل,0.20442244,-0.42399028,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9314878892733564, 0.5886966551326411, 0.4649750096116877, 1.0)"
4,-0.19562836,2006,طبيبة,طبيب,0.22272484,-0.4183532,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.9575547866205306, 0.6512110726643597, 0.515109573241061, 1.0)"
5,-0.188093,2006,موظفة,موظف,0.24941865,-0.43751165,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.960322952710496, 0.6678200692041522, 0.5363321799307956, 1.0)"
6,-0.18475339,2006,سفيرة,سفير,0.05857303,-0.24332643,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.9617070357554787, 0.6761245674740484, 0.546943483275663, 1.0)"
7,-0.14790013,2006,بائعة,بائع,0.08410032,-0.23200046,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9755478662053056, 0.7591695501730102, 0.6530565167243365, 1.0)"
8,-0.13144729,2006,صحفية,صحفي,0.15238968,-0.28383696,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9810841983852365, 0.7923875432525951, 0.6955017301038062, 1.0)"
9,-0.11256321,2006,محامية,محامي,0.17999499,-0.2925582,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.98800461361015, 0.833910034602076, 0.748558246828143, 1.0)"
10,-0.10760726,2006,رسامة,رسام,0.14224811,-0.24985537,رسامة-رسام,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ,"(0.9893886966551326, 0.8422145328719722, 0.7591695501730104, 1.0)"
11,-0.10722506,2006,أستاذة,أستاذ,0.12672192,-0.23394698,أستاذة-أستاذ,ﺫﺎﺘﺳﺃ-ﺓﺫﺎﺘﺳﺃ,"(0.9893886966551326, 0.8422145328719722, 0.7591695501730104, 1.0)"
12,-0.09731382,2006,ممثلة,ممثل,0.17941898,-0.2767328,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9912341407151096, 0.8631295655517108, 0.7877739331026529, 1.0)"
13,-0.07673839,2006,خادمة,خادم,0.068216726,-0.14495511,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9866205305651673, 0.8846597462514417, 0.8246828143021915, 1.0)"
14,-0.06640756,2006,مديرة,مدير,0.15262654,-0.2190341,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9847750865051903, 0.8932718185313341, 0.8394463667820069, 1.0)"
15,-0.049433216,2006,الدكتورة,الدكتور,0.20858444,-0.25801766,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.980161476355248, 0.914801999231065, 0.8763552479815455, 1.0)"
16,-0.03248635,2006,باحثة,باحث,0.24765137,-0.28013772,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.9764705882352941, 0.9320261437908497, 0.9058823529411765, 1.0)"
17,-0.016614974,2006,أديبة,أديب,0.282009,-0.29862398,أديبة-أديب,ﺐﻳﺩﺃ-ﺔﺒﻳﺩﺃ,"(0.9727797001153402, 0.9492502883506344, 0.9354094579008074, 1.0)"
18,0.01244463,2006,عازفة,عازف,0.17944427,-0.16699964,عازفة-عازف,ﻑﺯﺎﻋ-ﺔﻓﺯﺎﻋ,"(0.9481737793156478, 0.9589388696655132, 0.9648596693579392, 1.0)"
19,0.01937434,2006,فنانة,فنان,0.2880967,-0.26872236,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.942329873125721, 0.956170703575548, 0.9637831603229527, 1.0)"
20,0.027533382,2006,كاتبة,كاتب,0.3858204,-0.358287,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.92479815455594, 0.9478662053056517, 0.960553633217993, 1.0)"
21,0.031338483,2006,مهندسة,مهندس,0.20310292,-0.17176443,مهندسة-مهندس,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ,"(0.9189542483660131, 0.9450980392156864, 0.9594771241830066, 1.0)"
22,0.040521145,2006,شاعرة,شاعر,0.38878,-0.34825885,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.9072664359861592, 0.9395617070357555, 0.9573241061130334, 1.0)"
23,0.04860279,2006,نائبة,نائب,0.22898398,-0.1803812,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.8955786236063054, 0.9340253748558247, 0.9551710880430604, 1.0)"
24,0.05385992,2006,مغنية,مغني,-0.061653737,0.007793816,مغنية-مغني,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ,"(0.8897347174163783, 0.9312572087658594, 0.9540945790080738, 1.0)"
25,0.08473115,2006,وزيرة,وزير,0.2436033,-0.15887216,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.8429834678969628, 0.9091118800461362, 0.9454825067281815, 1.0)"
26,0.12202472,2006,الجندية,الجندي,0.21635395,0.09432923,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.7614763552479817, 0.8685121107266438, 0.924567474048443, 1.0)"
0,-0.36253855,2007,راقصة,راقص,0.0368178,-0.39935634,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.7506343713956171, 0.19930795847750865, 0.21830065359477124, 1.0)"
1,-0.21522863,2007,عاملة,عامل,0.19594066,-0.4111693,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9361014994232987, 0.5993079584775085, 0.4731257208765858, 1.0)"
2,-0.18704382,2007,خادمة,خادم,0.09653684,-0.28358066,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9617070357554787, 0.6761245674740484, 0.546943483275663, 1.0)"
3,-0.17591819,2007,مصورة,مصور,0.10911655,-0.28503475,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9644752018454441, 0.6927335640138407, 0.5681660899653976, 1.0)"
4,-0.10807502,2007,أستاذة,أستاذ,0.18235219,-0.2904272,أستاذة-أستاذ,ﺫﺎﺘﺳﺃ-ﺓﺫﺎﺘﺳﺃ,"(0.9893886966551326, 0.8422145328719722, 0.7591695501730104, 1.0)"
5,-0.09886119,2007,موظفة,موظف,0.2311348,-0.329996,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9921568627450981, 0.8588235294117647, 0.7803921568627451, 1.0)"
6,-0.09776816,2007,بائعة,بائع,0.11621153,-0.21397969,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9921568627450981, 0.8588235294117647, 0.7803921568627451, 1.0)"
7,-0.08076447,2007,عازفة,عازف,0.15512058,-0.23588505,عازفة-عازف,ﻑﺯﺎﻋ-ﺔﻓﺯﺎﻋ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
