,projection,year,female occupation,male occupation,male_bias,female_bias,occupation_combined,reshaped_labels,color
7,-0.0539509,1973,راقصة,راقص,-0.07357753,-0.12752843,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9810841983852365, 0.9104959630911187, 0.8689734717416377, 1.0)"
8,-0.047756813,1973,مديرة,مدير,0.07341907,-0.121175885,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.980161476355248, 0.914801999231065, 0.8763552479815455, 1.0)"
9,-0.04596143,1973,ممرضة,ممرض,-0.036797415,-0.082758844,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9792387543252595, 0.9191080353710112, 0.8837370242214533, 1.0)"
10,-0.028741479,1973,خادمة,خادم,0.09935093,-0.12809241,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9755478662053056, 0.9363321799307959, 0.9132641291810842, 1.0)"
11,0.007894576,1973,وزيرة,وزير,0.09936462,-0.09147005,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.9540176855055748, 0.9617070357554787, 0.9659361783929258, 1.0)"
12,0.0102374405,1973,موظفة,موظف,0.19855133,-0.18831389,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9540176855055748, 0.9617070357554787, 0.9659361783929258, 1.0)"
13,0.03477195,1973,الطبيبة,الطبيب,0.32194272,-0.28717077,الطبيبة-الطبيب,ﺐﻴﺒﻄﻟﺍ-ﺔﺒﻴﺒﻄﻟﺍ,"(0.9189542483660131, 0.9450980392156864, 0.9594771241830066, 1.0)"
14,0.07114961,1973,الدكتورة,الدكتور,0.10123473,-0.030085117,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.8605151864667436, 0.9174163783160324, 0.9487120338331411, 1.0)"
15,0.07804716,1973,الجندية,الجندي,0.2987845,-0.22073734,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.8546712802768167, 0.914648212226067, 0.9476355247981546, 1.0)"
16,0.08142254,1973,المهندسة,المهندس,0.24641182,-0.16498928,المهندسة-المهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.8488273740868899, 0.9118800461361016, 0.946559015763168, 1.0)"
17,0.11818798,1973,الرسامة,الرسام,0.29873547,-0.18054749,الرسامة-الرسام,ﻡﺎﺳﺮﻟﺍ-ﺔﻣﺎﺳﺮﻟﺍ,"(0.7711649365628607, 0.8734332948865823, 0.9273356401384084, 1.0)"
18,0.1672447,1973,نائبة,نائب,0.2946368,0.12739208,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.654901960784314, 0.8143790849673205, 0.8941176470588236, 1.0)"
19,0.20151383,1973,كاتبة,كاتب,0.3025714,-0.10105755,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.5664744329104193, 0.7687043444828915, 0.8685121107266437, 1.0)"
20,0.23694798,1973,شاعرة,شاعر,0.37860572,-0.14165774,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.45713187235678604, 0.6995001922337564, 0.8311418685121108, 1.0)"
21,0.24769928,1973,الفنانة,الفنان,0.30313534,-0.05543606,الفنانة-الفنان,ﻥﺎﻨﻔﻟﺍ-ﺔﻧﺎﻨﻔﻟﺍ,"(0.42068435217224165, 0.6764321414840447, 0.8186851211072664, 1.0)"
0,-0.2200453,1974,ممثلة,ممثل,-0.12687197,0.34691727,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9314878892733564, 0.5886966551326411, 0.4649750096116877, 1.0)"
1,-0.18300271,1974,ممرضة,ممرض,-0.04252574,0.22552845,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9630911188004614, 0.6844290657439446, 0.5575547866205304, 1.0)"
2,-0.16442735,1974,بائعة,بائع,-0.002177244,0.1666046,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9686274509803922, 0.7176470588235293, 0.5999999999999999, 1.0)"
3,-0.1442333,1974,سكرتيرة,سكرتير,0.040269956,0.18450326,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9769319492502884, 0.7674740484429066, 0.6636678200692041, 1.0)"
4,-0.1317917,1974,خادمة,خادم,-0.031167438,0.16295913,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9810841983852365, 0.7923875432525951, 0.6955017301038062, 1.0)"
5,-0.06554991,1974,وزيرة,وزير,-0.091627255,0.15717717,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.9838523644752019, 0.8975778546712803, 0.8468281430219147, 1.0)"
6,-0.055060685,1974,عاملة,عامل,-0.20022106,0.25528175,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.982006920415225, 0.9061899269511726, 0.8615916955017301, 1.0)"
7,-0.04031752,1974,مغنية,مغني,0.047638103,0.087955624,مغنية-مغني,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ,"(0.9783160322952711, 0.9234140715109573, 0.891118800461361, 1.0)"
8,-0.009287521,1974,مديرة,مدير,-0.09394558,0.1032331,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.9709342560553633, 0.9578623606305268, 0.9501730103806229, 1.0)"
9,0.0047902986,1974,محامية,محامي,-0.11221571,0.107425414,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.9598615916955018, 0.9644752018454441, 0.9670126874279124, 1.0)"
10,0.028288633,1974,موظفة,موظف,-0.19395846,0.16566983,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.92479815455594, 0.9478662053056517, 0.960553633217993, 1.0)"
11,0.044088535,1974,مصورة,مصور,-0.11277174,0.06868321,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9014225297962323, 0.9367935409457901, 0.956247597078047, 1.0)"
12,0.051197186,1974,دكتورة,دكتور,-0.11452133,-0.063324146,دكتورة-دكتور,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ,"(0.8897347174163783, 0.9312572087658594, 0.9540945790080738, 1.0)"
13,0.06942904,1974,راقصة,راقص,-0.0885095,0.019080462,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.8663590926566707, 0.9201845444059977, 0.9497885428681276, 1.0)"
14,0.08278589,1974,المهندسة,المهندس,-0.18753901,0.10475312,المهندسة-المهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.8429834678969628, 0.9091118800461362, 0.9454825067281815, 1.0)"
15,0.10900247,1974,جندية,جندي,-0.14330384,0.034301367,جندية-جندي,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ,"(0.8002306805074973, 0.8881968473663977, 0.9356401384083045, 1.0)"
16,0.11254621,1974,عازفة,عازف,-0.20586233,0.093316115,عازفة-عازف,ﻑﺯﺎﻋ-ﺔﻓﺯﺎﻋ,"(0.7905420991926184, 0.8832756632064592, 0.9328719723183392, 1.0)"
17,0.19263124,1974,رسامة,رسام,-0.19431795,-0.0016867034,رسامة-رسام,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ,"(0.5870818915801617, 0.779930795847751, 0.8747404844290658, 1.0)"
18,0.20077896,1974,كاتبة,كاتب,-0.29626316,0.0954842,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.5664744329104193, 0.7687043444828915, 0.8685121107266437, 1.0)"
19,0.21549943,1974,نائبة,نائب,-0.23403725,0.018537812,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.5178777393310268, 0.7379469434832758, 0.8519031141868513, 1.0)"
20,0.21932177,1974,فنانة,فنان,-0.33852154,0.11919977,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.5057285659361787, 0.7302575932333719, 0.8477508650519032, 1.0)"
21,0.22668605,1974,شاعرة,شاعر,-0.32350355,0.09681751,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.4814302191464823, 0.7148788927335642, 0.839446366782007, 1.0)"
0,-0.15205833,1975,صحفية,صحفي,0.015696017,-0.16775435,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9741637831603229, 0.7508650519031141, 0.6424452133794694, 1.0)"
1,-0.120826736,1975,المغنية,المغني,0.11332677,-0.23415351,المغنية-المغني,ﻲﻨﻐﻤﻟﺍ-ﺔﻴﻨﻐﻤﻟﺍ,"(0.9852364475201846, 0.8173010380622837, 0.7273356401384083, 1.0)"
2,-0.056166217,1975,طبيبة,طبيب,0.13071284,-0.18687905,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.982006920415225, 0.9061899269511726, 0.8615916955017301, 1.0)"
3,-0.03530434,1975,راقصة,راقص,-0.05570465,-0.09100899,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9773933102652826, 0.9277201076509035, 0.8985005767012687, 1.0)"
4,-0.03456688,1975,سفيرة,سفير,0.030506104,-0.06507298,سفيرة-سفير,ﺮﻴﻔﺳ-ﺓﺮﻴﻔﺳ,"(0.9764705882352941, 0.9320261437908497, 0.9058823529411765, 1.0)"
5,-0.010037646,1975,خادمة,خادم,0.08054389,-0.09058154,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9709342560553633, 0.9578623606305268, 0.9501730103806229, 1.0)"
6,-0.0048707277,1975,الرسامة,الرسام,0.124148026,-0.12901875,الرسامة-الرسام,ﻡﺎﺳﺮﻟﺍ-ﺔﻣﺎﺳﺮﻟﺍ,"(0.9700115340253749, 0.9621683967704728, 0.9575547866205305, 1.0)"
7,0.0003784746,1975,المحامية,المحامي,0.18200481,-0.18162633,المحامية-المحامي,ﻲﻣﺎﺤﻤﻟﺍ-ﺔﻴﻣﺎﺤﻤﻟﺍ,"(0.9657054978854287, 0.9672433679354094, 0.9680891964628989, 1.0)"
8,0.011324555,1975,مصورة,مصور,0.19955826,-0.1882337,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9540176855055748, 0.9617070357554787, 0.9659361783929258, 1.0)"
9,0.020558953,1975,سكرتيرة,سكرتير,0.05186356,-0.031304605,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.936485966935794, 0.9534025374855825, 0.9627066512879662, 1.0)"
10,0.024098724,1975,ممثلة,ممثل,0.21952114,-0.19542241,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.930642060745867, 0.9506343713956171, 0.9616301422529796, 1.0)"
11,0.024894089,1975,شاعرة,شاعر,0.19840813,-0.17351404,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.930642060745867, 0.9506343713956171, 0.9616301422529796, 1.0)"
12,0.02871921,1975,وزيرة,وزير,0.09112947,-0.062410258,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.92479815455594, 0.9478662053056517, 0.960553633217993, 1.0)"
13,0.070738256,1975,الدكتورة,الدكتور,0.12994723,-0.05920897,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.8605151864667436, 0.9174163783160324, 0.9487120338331411, 1.0)"
14,0.090772726,1975,بائعة,بائع,0.114602245,-0.023829518,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.8312956555171089, 0.9035755478662054, 0.9433294886582084, 1.0)"
15,0.09167102,1975,الفنانة,الفنان,0.31829116,-0.22662014,الفنانة-الفنان,ﻥﺎﻨﻔﻟﺍ-ﺔﻧﺎﻨﻔﻟﺍ,"(0.8312956555171089, 0.9035755478662054, 0.9433294886582084, 1.0)"
16,0.09811929,1975,المهندسة,المهندس,0.23998958,-0.14187029,المهندسة-المهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.8196078431372551, 0.8980392156862746, 0.9411764705882353, 1.0)"
17,0.113924295,1975,مديرة,مدير,0.21926957,-0.10534528,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.7808535178777396, 0.8783544790465208, 0.9301038062283737, 1.0)"
18,0.14735238,1975,عاملة,عامل,0.3208421,-0.1734897,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.7033448673587084, 0.8389850057670128, 0.9079584775086506, 1.0)"
19,0.1484651,1975,الجندية,الجندي,0.26541513,-0.11695004,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.6936562860438296, 0.8340638216070744, 0.9051903114186852, 1.0)"
20,0.15154886,1975,نائبة,نائب,0.20310843,-0.051559567,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.6936562860438296, 0.8340638216070744, 0.9051903114186852, 1.0)"
21,0.17229885,1975,كاتبة,كاتب,0.2054216,-0.03312274,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.6355247981545562, 0.8045367166474434, 0.8885813148788928, 1.0)"
22,0.2562479,1975,موظفة,موظف,0.28749132,-0.03124341,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.3963860053825453, 0.6610534409842369, 0.8103806228373702, 1.0)"
0,-0.08361977,1976,المصورة,المصور,-0.05073977,0.13435954,المصورة-المصور,ﺭﻮﺼﻤﻟﺍ-ﺓﺭﻮﺼﻤﻟﺍ,"(0.9884659746251442, 0.8760476739715493, 0.809919261822376, 1.0)"
1,-0.07544696,1976,كاتبة,كاتب,0.037382424,0.11282939,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.9866205305651673, 0.8846597462514417, 0.8246828143021915, 1.0)"
2,-0.0034268275,1976,ممرضة,ممرض,-0.0086975135,-0.012124341,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9690888119953864, 0.9664744329104191, 0.9649365628604383, 1.0)"
3,0.028940776,1976,مديرة,مدير,-0.04764418,0.018703403,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.92479815455594, 0.9478662053056517, 0.960553633217993, 1.0)"
4,0.0365903,1976,ممثلة,ممثل,-0.15375593,0.11716563,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9131103421760862, 0.9423298731257209, 0.95840061514802, 1.0)"
5,0.037861556,1976,خادمة,خادم,-0.061011635,0.023150077,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9131103421760862, 0.9423298731257209, 0.95840061514802, 1.0)"
6,0.042888466,1976,سكرتيرة,سكرتير,-0.047994558,-0.0051060915,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9072664359861592, 0.9395617070357555, 0.9573241061130334, 1.0)"
7,0.099386364,1976,عاملة,عامل,-0.18972489,0.09033853,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.8196078431372551, 0.8980392156862746, 0.9411764705882353, 1.0)"
8,0.10670966,1976,وزيرة,وزير,-0.17381455,-0.06710489,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.8002306805074973, 0.8881968473663977, 0.9356401384083045, 1.0)"
9,0.12974326,1976,الدكتورة,الدكتور,-0.20787719,0.078133926,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.742099192618224, 0.8586697424067669, 0.9190311418685122, 1.0)"
10,0.13006794,1976,موظفة,موظف,-0.1625251,0.032457165,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.742099192618224, 0.8586697424067669, 0.9190311418685122, 1.0)"
0,-0.263257,1977,راقصة,راقص,-0.00951349,0.2727705,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.8807381776239908, 0.4719723183391003, 0.3753171856978085, 1.0)"
1,-0.17062283,1977,مصورة,مصور,0.043567136,0.21418996,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.9672433679354094, 0.7093425605536331, 0.5893886966551325, 1.0)"
2,-0.16840872,1977,عاملة,عامل,-0.19545731,0.36386603,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.9672433679354094, 0.7093425605536331, 0.5893886966551325, 1.0)"
3,-0.10368167,1977,المغنية,المغني,-0.04136184,0.1450435,المغنية-المغني,ﻲﻨﻐﻤﻟﺍ-ﺔﻴﻨﻐﻤﻟﺍ,"(0.9907727797001153, 0.8505190311418684, 0.7697808535178777, 1.0)"
4,-0.08225173,1977,وزيرة,وزير,-0.08306643,0.16531816,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.9884659746251442, 0.8760476739715493, 0.809919261822376, 1.0)"
5,-0.078175664,1977,بائعة,بائع,-0.00081139617,-0.07898706,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
6,-0.025584564,1977,الجندية,الجندي,-0.20136471,0.22694927,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.9746251441753172, 0.940638216070742, 0.9206459054209919, 1.0)"
7,-0.014693633,1977,ممثلة,ممثل,-0.18273741,0.19743104,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9718569780853518, 0.9535563244905806, 0.9427912341407151, 1.0)"
8,-0.011021875,1977,خادمة,خادم,0.059901305,0.07092318,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.9709342560553633, 0.9578623606305268, 0.9501730103806229, 1.0)"
9,0.022028275,1977,سكرتيرة,سكرتير,-0.04313189,-0.021103617,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.936485966935794, 0.9534025374855825, 0.9627066512879662, 1.0)"
10,0.023399591,1977,المحامية,المحامي,-0.17567116,0.15227157,المحامية-المحامي,ﻲﻣﺎﺤﻤﻟﺍ-ﺔﻴﻣﺎﺤﻤﻟﺍ,"(0.936485966935794, 0.9534025374855825, 0.9627066512879662, 1.0)"
11,0.043747365,1977,الدكتورة,الدكتور,-0.10567676,0.061929397,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.9014225297962323, 0.9367935409457901, 0.956247597078047, 1.0)"
12,0.07600367,1977,المهندسة,المهندس,-0.110277995,0.03427433,المهندسة-المهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.8546712802768167, 0.914648212226067, 0.9476355247981546, 1.0)"
13,0.09980972,1977,الفنانة,الفنان,-0.31026906,0.21045934,الفنانة-الفنان,ﻥﺎﻨﻔﻟﺍ-ﺔﻧﺎﻨﻔﻟﺍ,"(0.8196078431372551, 0.8980392156862746, 0.9411764705882353, 1.0)"
14,0.11397548,1977,نائبة,نائب,-0.119840205,-0.0058647245,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.7808535178777396, 0.8783544790465208, 0.9301038062283737, 1.0)"
15,0.15403417,1977,رسامة,رسام,-0.17132495,0.017290793,رسامة-رسام,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ,"(0.6839677047289506, 0.8291426374471359, 0.9024221453287198, 1.0)"
16,0.20036566,1977,مديرة,مدير,-0.21618885,0.015823184,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.5664744329104193, 0.7687043444828915, 0.8685121107266437, 1.0)"
17,0.22022852,1977,شاعرة,شاعر,-0.32400572,0.1037772,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.5057285659361787, 0.7302575932333719, 0.8477508650519032, 1.0)"
18,0.28401706,1977,موظفة,موظف,-0.28940177,-0.005384717,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.3113417916186083, 0.6072279892349096, 0.7813148788927335, 1.0)"
19,0.3315391,1977,كاتبة,كاتب,-0.36024344,-0.02870435,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.22091503267973872, 0.5211072664359864, 0.736409073433295, 1.0)"
0,-0.14496996,1978,بائعة,بائع,-0.0031468775,0.14811683,بائعة-بائع,ﻊﺋﺎﺑ-ﺔﻌﺋﺎﺑ,"(0.9755478662053056, 0.7591695501730102, 0.6530565167243365, 1.0)"
1,-0.11486213,1978,راقصة,راقص,0.0906008,0.20546293,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9866205305651673, 0.8256055363321797, 0.7379469434832755, 1.0)"
2,-0.10561581,1978,باحثة,باحث,-0.076786354,0.18240216,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.9893886966551326, 0.8422145328719722, 0.7591695501730104, 1.0)"
3,-0.10196926,1978,المحامية,المحامي,-0.08868301,0.19065227,المحامية-المحامي,ﻲﻣﺎﺤﻤﻟﺍ-ﺔﻴﻣﺎﺤﻤﻟﺍ,"(0.9907727797001153, 0.8505190311418684, 0.7697808535178777, 1.0)"
4,-0.090419695,1978,صحفية,صحفي,-0.053797077,0.14421678,صحفية-صحفي,ﻲﻔﺤﺻ-ﺔﻴﻔﺤﺻ,"(0.9903114186851212, 0.867435601691657, 0.7951557093425605, 1.0)"
5,-0.08046647,1978,مغنية,مغني,0.028839247,0.10930572,مغنية-مغني,ﻲﻨﻐﻣ-ﺔﻴﻨﻐﻣ,"(0.9875432525951557, 0.8803537101114955, 0.8173010380622837, 1.0)"
6,-0.065427214,1978,ممثلة,ممثل,-0.20743468,0.2728619,ممثلة-ممثل,ﻞﺜﻤﻣ-ﺔﻠﺜﻤﻣ,"(0.9838523644752019, 0.8975778546712803, 0.8468281430219147, 1.0)"
7,-0.037737146,1978,ممرضة,ممرض,0.024846494,0.06258364,ممرضة-ممرض,ﺽﺮﻤﻣ-ﺔﺿﺮﻤﻣ,"(0.9773933102652826, 0.9277201076509035, 0.8985005767012687, 1.0)"
8,-0.03222078,1978,طبيبة,طبيب,-0.1545163,0.18673708,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.9764705882352941, 0.9320261437908497, 0.9058823529411765, 1.0)"
9,-0.027913444,1978,سكرتيرة,سكرتير,-0.05533246,0.0832459,سكرتيرة-سكرتير,ﺮﻴﺗﺮﻜﺳ-ﺓﺮﻴﺗﺮﻜﺳ,"(0.9755478662053056, 0.9363321799307959, 0.9132641291810842, 1.0)"
10,0.012507439,1978,شاعرة,شاعر,-0.14111026,0.12860282,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.9481737793156478, 0.9589388696655132, 0.9648596693579392, 1.0)"
11,0.017849907,1978,مصورة,مصور,-0.13963091,0.12178101,مصورة-مصور,ﺭﻮﺼﻣ-ﺓﺭﻮﺼﻣ,"(0.942329873125721, 0.956170703575548, 0.9637831603229527, 1.0)"
12,0.029365607,1978,وزيرة,وزير,-0.09675616,0.06739055,وزيرة-وزير,ﺮﻳﺯﻭ-ﺓﺮﻳﺯﻭ,"(0.92479815455594, 0.9478662053056517, 0.960553633217993, 1.0)"
13,0.03108631,1978,الدكتورة,الدكتور,-0.1256177,0.09453139,الدكتورة-الدكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.92479815455594, 0.9478662053056517, 0.960553633217993, 1.0)"
14,0.05436021,1978,عاملة,عامل,-0.2896402,0.23527998,عاملة-عامل,ﻞﻣﺎﻋ-ﺔﻠﻣﺎﻋ,"(0.8897347174163783, 0.9312572087658594, 0.9540945790080738, 1.0)"
15,0.057132706,1978,رسامة,رسام,-0.110091306,0.0529586,رسامة-رسام,ﻡﺎﺳﺭ-ﺔﻣﺎﺳﺭ,"(0.8838908112264514, 0.9284890426758939, 0.9530180699730872, 1.0)"
16,0.05860451,1978,فنانة,فنان,-0.17230068,0.11369617,فنانة-فنان,ﻥﺎﻨﻓ-ﺔﻧﺎﻨﻓ,"(0.8780469050365245, 0.9257208765859286, 0.9519415609381008, 1.0)"
17,0.07691332,1978,المهندسة,المهندس,-0.12519768,0.04828436,المهندسة-المهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.8546712802768167, 0.914648212226067, 0.9476355247981546, 1.0)"
18,0.080789566,1978,مديرة,مدير,-0.25412792,0.17333835,مديرة-مدير,ﺮﻳﺪﻣ-ﺓﺮﻳﺪﻣ,"(0.8488273740868899, 0.9118800461361016, 0.946559015763168, 1.0)"
19,0.090347916,1978,الجندية,الجندي,-0.21790247,0.12755455,الجندية-الجندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.8312956555171089, 0.9035755478662054, 0.9433294886582084, 1.0)"
20,0.10693208,1978,خادمة,خادم,-0.11817164,0.011239558,خادمة-خادم,ﻡﺩﺎﺧ-ﺔﻣﺩﺎﺧ,"(0.8002306805074973, 0.8881968473663977, 0.9356401384083045, 1.0)"
21,0.107867934,1978,كاتبة,كاتب,-0.21975055,0.11188262,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.8002306805074973, 0.8881968473663977, 0.9356401384083045, 1.0)"
22,0.14730239,1978,نائبة,نائب,-0.16912648,0.021824095,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.7033448673587084, 0.8389850057670128, 0.9079584775086506, 1.0)"
23,0.16681114,1978,موظفة,موظف,-0.24129984,0.0744887,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.654901960784314, 0.8143790849673205, 0.8941176470588236, 1.0)"
0,-0.09716892,1979,راقصة,راقص,-0.049662888,0.14683181,راقصة-راقص,ﺺﻗﺍﺭ-ﺔﺼﻗﺍﺭ,"(0.9912341407151096, 0.8631295655517108, 0.7877739331026529, 1.0)"
